Ver. 4 7 real time data, Monday, August 28, 2017 1:58:57 AM
TEMPO	GIRI	LAMBDA	GAS	BENZ	PRESS	MAP	T.RID	T.GAS	LIV	SLOW	FAST	OX	MARKER	AUTOMARKER	ECUMARKER
344005	943	1.750000	4.680000	2.630000	0.960000	0.280000	86.000000	68.000000	250	0.000000	0.000000	0.855000	0	0	0	
344155	922	1.720000	4.780000	2.680000	0.970000	0.280000	85.000000	68.000000	250	0.000000	0.000000	0.855000	0	0	0	
344316	892	1.750000	4.900000	2.740000	0.960000	0.290000	85.000000	68.000000	250	0.000000	0.000000	0.855000	0	0	0	
344486	870	1.760000	5.030000	2.830000	0.950000	0.300000	85.000000	68.000000	250	0.000000	0.000000	0.855000	0	0	0	
344636	840	1.780000	5.060000	2.840000	0.960000	0.310000	85.000000	68.000000	250	0.000000	0.000000	0.855000	0	0	0	
344796	841	1.720000	5.010000	2.810000	0.960000	0.310000	86.000000	68.000000	250	0.000000	0.000000	0.855000	0	0	0	
344956	848	1.720000	5.010000	2.830000	0.970000	0.310000	85.000000	68.000000	250	0.000000	0.000000	0.855000	0	0	0	
345117	858	1.760000	5.850000	3.280000	0.950000	0.320000	85.000000	68.000000	250	0.000000	0.000000	0.855000	0	0	0	
345297	877	1.800000	6.210000	3.490000	0.980000	0.340000	86.000000	68.000000	250	0.000000	0.000000	0.855000	0	0	0	
345457	987	1.760000	6.100000	3.420000	0.950000	0.360000	86.000000	68.000000	250	0.000000	0.000000	0.855000	0	0	0	
345617	1066	1.660000	5.770000	3.210000	0.960000	0.360000	86.000000	68.000000	250	0.000000	0.000000	0.855000	0	0	0	
345778	1215	1.590000	5.280000	3.000000	0.980000	0.290000	86.000000	68.000000	250	0.000000	0.000000	0.855000	0	0	0	
345938	1200	1.570000	4.820000	2.690000	0.950000	0.290000	86.000000	68.000000	250	0.000000	0.000000	0.865000	0	0	0	
346098	1056	1.650000	4.960000	2.780000	0.960000	0.280000	86.000000	68.000000	250	0.000000	0.000000	0.865000	0	0	0	
346258	991	1.750000	5.150000	2.880000	0.960000	0.300000	86.000000	68.000000	250	0.000000	0.000000	0.865000	0	0	0	
346419	933	1.750000	5.300000	2.960000	0.960000	0.310000	86.000000	68.000000	250	0.000000	0.000000	0.865000	0	0	0	
346579	873	1.780000	5.490000	3.060000	0.960000	0.330000	86.000000	68.000000	250	0.000000	0.000000	0.865000	0	0	0	
346739	930	1.820000	5.350000	3.030000	0.960000	0.330000	86.000000	68.000000	250	0.000000	0.000000	0.865000	0	0	0	
346899	946	1.780000	5.200000	2.920000	0.970000	0.320000	86.000000	68.000000	250	0.000000	0.000000	0.865000	0	0	0	
347059	957	1.780000	5.070000	2.850000	0.970000	0.310000	86.000000	68.000000	250	0.000000	0.000000	0.855000	0	0	0	
347220	966	1.780000	5.070000	2.850000	0.970000	0.310000	86.000000	68.000000	250	0.000000	0.000000	0.855000	0	0	0	
347390	967	1.820000	5.110000	2.860000	0.940000	0.330000	86.000000	68.000000	250	0.000000	0.000000	0.855000	0	0	0	
347550	972	1.820000	5.450000	3.050000	0.970000	0.320000	86.000000	68.000000	250	0.000000	0.000000	0.855000	0	0	0	
347710	970	1.840000	5.370000	3.010000	0.970000	0.320000	86.000000	68.000000	250	0.000000	0.000000	0.855000	0	0	0	
347871	975	1.910000	5.460000	3.060000	0.950000	0.340000	86.000000	68.000000	250	0.000000	0.000000	0.855000	0	0	0	
348031	1002	1.910000	5.730000	3.190000	0.950000	0.340000	86.000000	68.000000	250	0.000000	0.000000	0.855000	0	0	0	
348191	990	1.970000	5.750000	3.210000	0.950000	0.340000	86.000000	68.000000	250	0.000000	0.000000	0.855000	0	0	0	
348351	1058	1.970000	5.640000	3.160000	0.950000	0.340000	86.000000	68.000000	250	0.000000	0.000000	0.835000	0	0	0	
348532	1079	2.020000	5.490000	3.090000	0.970000	0.330000	86.000000	68.000000	250	0.000000	0.000000	0.835000	0	0	0	
348692	1093	2.000000	5.480000	3.070000	0.960000	0.330000	86.000000	68.000000	250	0.000000	0.000000	0.835000	0	0	0	
348842	1128	2.040000	5.370000	3.020000	0.940000	0.330000	86.000000	68.000000	250	0.000000	0.000000	0.835000	0	0	0	
349002	1141	2.080000	5.680000	3.160000	0.950000	0.340000	86.000000	68.000000	250	0.000000	0.000000	0.835000	0	0	0	
349162	1182	2.060000	6.240000	3.470000	0.950000	0.350000	86.000000	68.000000	250	0.000000	0.000000	0.835000	0	0	0	
349323	1214	1.970000	6.200000	3.460000	0.960000	0.350000	86.000000	68.000000	250	0.000000	0.000000	0.835000	0	0	0	
349483	1229	1.950000	5.990000	3.340000	0.960000	0.340000	86.000000	68.000000	250	0.000000	0.000000	0.825000	0	0	0	
349643	1276	1.900000	5.650000	3.170000	0.950000	0.340000	86.000000	68.000000	250	0.000000	0.000000	0.825000	0	0	0	
349803	1301	1.970000	5.670000	3.150000	0.960000	0.330000	86.000000	68.000000	250	0.000000	0.000000	0.825000	0	0	0	
349964	1334	2.140000	5.650000	3.150000	0.950000	0.330000	86.000000	68.000000	250	0.000000	0.000000	0.825000	0	0	0	
350144	1331	2.140000	5.680000	3.150000	0.940000	0.330000	86.000000	68.000000	250	0.000000	0.000000	0.825000	0	0	0	
350314	1394	2.100000	5.490000	3.070000	0.950000	0.320000	86.000000	68.000000	250	0.000000	0.000000	0.825000	0	0	0	
350474	1406	2.160000	5.720000	3.170000	0.930000	0.360000	86.000000	68.000000	250	0.000000	0.000000	0.805000	0	0	0	
350635	1404	2.040000	5.430000	3.060000	0.960000	0.310000	86.000000	68.000000	250	0.000000	0.000000	0.805000	0	0	0	
350815	1439	2.060000	5.390000	3.000000	0.950000	0.310000	86.000000	68.000000	250	0.000000	0.000000	0.805000	0	0	0	
350975	1462	2.100000	5.280000	2.950000	0.950000	0.310000	86.000000	68.000000	250	0.000000	0.000000	0.805000	0	0	0	
351135	1462	1.950000	5.210000	2.890000	0.950000	0.300000	86.000000	68.000000	250	0.000000	0.000000	0.805000	0	0	0	
351296	1469	1.970000	5.280000	2.940000	0.940000	0.300000	86.000000	68.000000	250	0.000000	0.000000	0.805000	0	0	0	
351456	1512	1.930000	5.140000	2.850000	0.950000	0.290000	86.000000	68.000000	250	0.000000	0.000000	0.805000	0	0	0	
351626	1515	2.000000	5.400000	2.980000	0.950000	0.300000	86.000000	68.000000	250	0.000000	0.000000	0.820000	0	0	0	
351786	1532	1.930000	5.260000	2.920000	0.940000	0.300000	86.000000	68.000000	250	0.000000	0.000000	0.820000	0	0	0	
351946	1557	1.910000	5.250000	2.920000	0.940000	0.300000	86.000000	69.000000	250	0.000000	0.000000	0.820000	0	0	0	
352107	1569	1.880000	5.300000	2.950000	0.950000	0.300000	86.000000	68.000000	250	0.000000	0.000000	0.820000	0	0	0	
352267	1574	1.930000	5.270000	2.930000	0.940000	0.300000	86.000000	68.000000	250	0.000000	0.000000	0.820000	0	0	0	
352427	1602	1.880000	5.250000	2.920000	0.950000	0.290000	86.000000	68.000000	250	0.000000	0.000000	0.820000	0	0	0	
352587	1603	1.900000	5.200000	2.890000	0.940000	0.290000	86.000000	68.000000	250	0.000000	0.000000	0.820000	0	0	0	
352748	1607	1.840000	5.240000	2.900000	0.940000	0.290000	86.000000	68.000000	250	0.000000	0.000000	0.820000	0	0	0	
352908	1641	1.880000	5.220000	2.900000	0.930000	0.290000	86.000000	68.000000	250	0.000000	0.000000	0.835000	0	0	0	
353068	1631	1.880000	5.170000	2.890000	0.930000	0.290000	86.000000	68.000000	250	0.000000	0.000000	0.835000	0	0	0	
353228	1617	1.840000	5.170000	2.870000	0.930000	0.290000	86.000000	69.000000	250	0.000000	0.000000	0.835000	0	0	0	
353389	1648	1.880000	5.100000	2.830000	0.940000	0.290000	86.000000	69.000000	250	0.000000	0.000000	0.835000	0	0	0	
353549	1664	1.840000	5.130000	2.840000	0.940000	0.280000	86.000000	69.000000	250	0.000000	0.000000	0.835000	0	0	0	
353709	1657	1.820000	5.150000	2.850000	0.940000	0.280000	86.000000	69.000000	250	0.000000	0.000000	0.835000	0	0	0	
353869	1664	1.820000	5.180000	2.890000	0.940000	0.280000	86.000000	68.000000	250	0.000000	0.000000	0.835000	0	0	0	
354029	1681	1.800000	4.890000	2.730000	0.950000	0.260000	86.000000	68.000000	250	0.000000	0.000000	0.845000	0	0	0	
354190	1697	1.800000	4.580000	2.530000	0.950000	0.260000	86.000000	68.000000	250	0.000000	0.000000	0.845000	0	0	0	
354350	1719	1.800000	4.480000	2.490000	0.950000	0.240000	86.000000	69.000000	250	0.000000	0.000000	0.845000	0	0	0	
354530	1717	1.800000	4.010000	2.200000	0.950000	0.210000	86.000000	69.000000	250	0.000000	0.000000	0.845000	0	0	0	
354680	1666	1.680000	4.020000	2.180000	0.950000	0.200000	86.000000	69.000000	250	0.000000	0.000000	0.845000	0	0	0	
354841	1562	1.570000	3.890000	2.110000	0.950000	0.200000	86.000000	69.000000	250	0.000000	0.000000	0.845000	0	0	0	
355001	1470	1.420000	3.960000	2.150000	0.950000	0.200000	86.000000	69.000000	250	0.000000	0.000000	0.865000	0	0	0	
355161	1421	1.390000	3.960000	2.150000	0.960000	0.200000	86.000000	69.000000	250	0.000000	0.000000	0.865000	0	0	0	
355321	1321	1.330000	3.880000	2.120000	0.950000	0.210000	86.000000	69.000000	250	0.000000	0.000000	0.865000	0	0	0	
355482	1204	1.390000	4.060000	2.220000	0.950000	0.220000	86.000000	69.000000	250	0.000000	0.000000	0.865000	0	0	0	
355642	1155	1.420000	4.180000	2.310000	0.950000	0.230000	86.000000	69.000000	250	0.000000	0.000000	0.865000	0	0	0	
355802	1066	1.460000	4.300000	2.360000	0.960000	0.240000	86.000000	69.000000	250	0.000000	0.000000	0.865000	0	0	0	
355962	1026	1.510000	4.430000	2.460000	0.970000	0.250000	86.000000	69.000000	250	0.000000	0.000000	0.865000	0	0	0	
356122	989	1.530000	4.610000	2.570000	0.960000	0.260000	86.000000	69.000000	250	0.000000	0.000000	0.870000	0	0	0	
356283	936	1.570000	4.630000	2.580000	0.980000	0.260000	86.000000	69.000000	250	0.000000	0.000000	0.870000	0	0	0	
356443	900	1.660000	4.690000	2.620000	0.960000	0.280000	86.000000	69.000000	250	0.000000	0.000000	0.870000	0	0	0	
356603	870	1.720000	4.840000	2.720000	0.960000	0.290000	86.000000	69.000000	250	0.000000	0.000000	0.870000	0	0	0	
356763	847	1.760000	4.960000	2.790000	0.950000	0.300000	86.000000	69.000000	250	0.000000	0.000000	0.870000	0	0	0	
356924	840	1.700000	5.020000	2.800000	0.960000	0.300000	86.000000	69.000000	250	0.000000	0.000000	0.870000	0	0	0	
357084	836	1.750000	5.000000	2.810000	0.950000	0.310000	86.000000	69.000000	250	0.000000	0.000000	0.870000	0	0	0	
357244	840	1.780000	4.980000	2.800000	0.960000	0.300000	86.000000	69.000000	250	0.000000	0.000000	0.870000	0	0	0	
357404	852	1.750000	4.890000	2.740000	0.960000	0.300000	86.000000	69.000000	250	0.000000	0.000000	0.860000	0	0	0	
357565	857	1.760000	4.890000	2.740000	0.970000	0.300000	86.000000	69.000000	250	0.000000	0.000000	0.860000	0	0	0	
357725	860	1.760000	4.880000	2.730000	0.970000	0.300000	86.000000	69.000000	250	0.000000	0.000000	0.860000	0	0	0	
357885	859	1.780000	5.520000	3.080000	0.940000	0.330000	86.000000	69.000000	250	0.000000	0.000000	0.860000	0	0	0	
358045	862	1.860000	6.360000	3.540000	0.980000	0.350000	86.000000	69.000000	250	0.000000	0.000000	0.860000	0	0	0	
358205	901	1.820000	5.230000	2.980000	0.970000	0.320000	86.000000	69.000000	250	0.000000	0.000000	0.860000	0	0	0	
358366	990	1.680000	5.640000	3.140000	0.930000	0.360000	86.000000	69.000000	250	0.000000	0.000000	0.860000	0	0	0	
358526	1046	1.630000	6.310000	3.500000	0.940000	0.360000	86.000000	69.000000	250	0.000000	0.000000	0.860000	0	0	0	
358686	1156	1.880000	5.770000	3.210000	0.970000	0.310000	86.000000	69.000000	250	0.000000	0.000000	0.860000	0	0	0	
358846	1154	1.880000	6.900000	3.770000	0.920000	0.350000	86.000000	69.000000	250	0.000000	0.000000	0.860000	0	0	0	
359007	1070	1.780000	6.900000	3.770000	0.950000	0.380000	86.000000	69.000000	250	0.000000	0.000000	0.860000	0	0	0	
359167	1062	1.720000	8.020000	4.410000	0.930000	0.410000	86.000000	69.000000	250	0.000000	0.000000	0.860000	0	0	0	
359327	1065	1.570000	7.170000	3.940000	0.960000	0.390000	86.000000	69.000000	250	0.000000	0.000000	0.860000	0	0	0	
359487	1069	1.510000	6.440000	3.470000	0.960000	0.350000	86.000000	69.000000	250	0.000000	0.000000	0.860000	0	0	0	
359648	1066	1.630000	5.480000	3.110000	0.990000	0.310000	86.000000	69.000000	250	0.000000	0.000000	0.865000	0	0	0	
359808	1133	1.720000	4.640000	2.600000	0.980000	0.260000	86.000000	69.000000	250	0.000000	0.000000	0.865000	0	0	0	
359968	1158	1.760000	4.280000	2.370000	0.970000	0.240000	86.000000	69.000000	250	0.000000	0.000000	0.865000	0	0	0	
360128	1165	1.820000	5.090000	2.860000	0.950000	0.250000	86.000000	69.000000	250	0.000000	0.000000	0.865000	0	0	0	
360288	1171	1.800000	5.370000	2.970000	0.950000	0.290000	86.000000	69.000000	250	0.000000	0.000000	0.865000	0	0	0	
360449	1200	1.650000	4.610000	2.570000	0.950000	0.270000	86.000000	69.000000	250	0.000000	0.000000	0.865000	0	0	0	
360609	1232	1.660000	5.400000	3.020000	0.940000	0.300000	86.000000	69.000000	250	0.000000	0.000000	0.865000	0	0	0	
360759	1251	1.720000	5.580000	3.080000	0.940000	0.320000	86.000000	69.000000	250	0.000000	0.000000	0.860000	0	0	0	
360929	1273	1.780000	5.220000	2.940000	0.950000	0.300000	86.000000	69.000000	250	0.000000	0.000000	0.860000	0	0	0	
361080	1217	1.900000	5.150000	2.880000	0.940000	0.310000	86.000000	69.000000	250	0.000000	0.000000	0.860000	0	0	0	
361240	1167	1.880000	5.290000	2.950000	0.950000	0.310000	86.000000	69.000000	250	0.000000	0.000000	0.860000	0	0	0	
361400	1119	1.930000	5.260000	2.950000	0.940000	0.310000	86.000000	69.000000	250	0.000000	0.000000	0.860000	0	0	0	
361560	1157	1.930000	5.220000	2.920000	0.950000	0.310000	86.000000	69.000000	250	0.000000	0.000000	0.860000	0	0	0	
361721	1175	1.950000	5.290000	2.950000	0.950000	0.310000	86.000000	69.000000	250	0.000000	0.000000	0.860000	0	0	0	
361881	1201	1.930000	5.200000	2.890000	0.950000	0.310000	86.000000	69.000000	250	0.000000	0.000000	0.860000	0	0	0	
362041	1223	1.930000	5.000000	2.800000	0.960000	0.290000	86.000000	69.000000	250	0.000000	0.000000	0.835000	0	0	0	
362221	1223	1.880000	5.050000	2.800000	0.950000	0.290000	86.000000	69.000000	250	0.000000	0.000000	0.835000	0	0	0	
362432	1253	1.970000	4.970000	2.780000	0.950000	0.290000	86.000000	69.000000	250	0.000000	0.000000	0.835000	0	0	0	
362592	1260	1.950000	4.940000	2.750000	0.960000	0.260000	86.000000	69.000000	250	0.000000	0.000000	0.835000	0	0	0	
362752	1252	1.930000	4.170000	2.300000	0.970000	0.240000	86.000000	69.000000	250	0.000000	0.000000	0.835000	0	0	0	
362912	1236	1.720000	4.050000	2.220000	0.970000	0.220000	86.000000	69.000000	250	0.000000	0.000000	0.835000	0	0	0	
363072	1185	1.700000	4.160000	2.280000	0.950000	0.230000	86.000000	69.000000	250	0.000000	0.000000	0.845000	0	0	0	
363233	1151	1.630000	4.250000	2.340000	0.940000	0.240000	86.000000	69.000000	250	0.000000	0.000000	0.845000	0	0	0	
363393	1082	1.590000	4.370000	2.400000	0.960000	0.250000	86.000000	69.000000	250	0.000000	0.000000	0.845000	0	0	0	
363543	1053	1.590000	4.390000	2.430000	0.960000	0.250000	86.000000	69.000000	250	0.000000	0.000000	0.845000	0	0	0	
363703	1023	1.570000	4.370000	2.430000	0.960000	0.250000	86.000000	69.000000	250	0.000000	0.000000	0.845000	0	0	0	
363864	965	1.650000	4.530000	2.510000	0.960000	0.260000	86.000000	69.000000	250	0.000000	0.000000	0.845000	0	0	0	
364044	936	1.750000	4.770000	2.660000	0.950000	0.280000	86.000000	69.000000	250	0.000000	0.000000	0.845000	0	0	0	
364204	913	1.750000	4.750000	2.650000	0.950000	0.280000	86.000000	69.000000	250	0.000000	0.000000	0.860000	0	0	0	
364364	897	1.750000	4.810000	2.690000	0.950000	0.290000	86.000000	69.000000	250	0.000000	0.000000	0.860000	0	0	0	
364525	863	1.720000	4.890000	2.740000	0.960000	0.290000	86.000000	69.000000	250	0.000000	0.000000	0.860000	0	0	0	
364685	858	1.700000	4.930000	2.760000	0.950000	0.300000	86.000000	69.000000	250	0.000000	0.000000	0.860000	0	0	0	
364845	852	1.630000	4.830000	2.770000	0.970000	0.290000	86.000000	69.000000	250	0.000000	0.000000	0.860000	0	0	0	
365005	845	1.760000	4.990000	2.800000	0.950000	0.300000	86.000000	69.000000	250	0.000000	0.000000	0.860000	0	0	0	
365165	840	1.760000	4.940000	2.770000	0.970000	0.300000	86.000000	69.000000	250	0.000000	0.000000	0.860000	0	0	0	
365336	839	1.820000	5.020000	2.810000	0.960000	0.310000	86.000000	69.000000	250	0.000000	0.000000	0.855000	0	0	0	
365496	834	1.780000	4.930000	2.760000	0.950000	0.310000	86.000000	69.000000	250	0.000000	0.000000	0.855000	0	0	0	
365656	833	1.800000	4.990000	2.800000	0.960000	0.310000	86.000000	69.000000	250	0.000000	0.000000	0.855000	0	0	0	
365816	841	1.880000	4.990000	2.800000	0.970000	0.300000	86.000000	69.000000	250	0.000000	0.000000	0.855000	0	0	0	
365977	854	1.900000	4.970000	2.790000	0.970000	0.300000	86.000000	69.000000	250	0.000000	0.000000	0.855000	0	0	0	
366137	859	1.880000	4.930000	2.760000	0.960000	0.300000	86.000000	69.000000	250	0.000000	0.000000	0.855000	0	0	0	
366297	856	1.760000	4.840000	2.700000	0.980000	0.290000	86.000000	69.000000	250	0.000000	0.000000	0.855000	0	0	0	
366477	860	1.860000	4.890000	2.730000	0.970000	0.300000	86.000000	69.000000	250	0.000000	0.000000	0.855000	0	0	0	
366638	855	1.860000	4.910000	2.730000	0.950000	0.310000	86.000000	69.000000	250	0.000000	0.000000	0.845000	0	0	0	
366798	851	1.800000	4.920000	2.740000	0.980000	0.290000	86.000000	69.000000	250	0.000000	0.000000	0.845000	0	0	0	
366968	841	1.880000	4.920000	2.740000	0.960000	0.300000	86.000000	69.000000	250	0.000000	0.000000	0.845000	0	0	0	
367128	835	1.880000	4.900000	2.750000	0.960000	0.310000	86.000000	69.000000	250	0.000000	0.000000	0.845000	0	0	0	
367289	824	1.880000	4.980000	2.790000	0.960000	0.300000	86.000000	69.000000	250	0.000000	0.000000	0.845000	0	0	0	
367449	816	1.950000	4.990000	2.790000	0.970000	0.310000	86.000000	69.000000	250	0.000000	0.000000	0.845000	0	0	0	
367609	805	1.900000	4.990000	2.810000	0.950000	0.320000	86.000000	69.000000	250	0.000000	0.000000	0.840000	0	0	0	
367769	800	1.910000	5.010000	2.830000	0.960000	0.320000	86.000000	69.000000	250	0.000000	0.000000	0.840000	0	0	0	
367929	797	1.910000	5.030000	2.840000	0.980000	0.310000	86.000000	69.000000	250	0.000000	0.000000	0.840000	0	0	0	
368090	809	1.910000	4.950000	2.790000	0.960000	0.310000	86.000000	69.000000	250	0.000000	0.000000	0.840000	0	0	0	
368270	851	1.860000	5.000000	2.800000	0.960000	0.300000	86.000000	69.000000	250	0.000000	0.000000	0.840000	0	0	0	
368430	861	1.900000	4.870000	2.740000	0.970000	0.300000	86.000000	69.000000	250	0.000000	0.000000	0.840000	0	0	0	
368590	867	1.900000	4.870000	2.720000	0.970000	0.300000	86.000000	69.000000	250	0.000000	0.000000	0.840000	0	0	0	
368761	867	1.900000	4.860000	2.720000	0.950000	0.300000	86.000000	69.000000	250	0.000000	0.000000	0.840000	0	0	0	
368921	867	1.910000	4.840000	2.700000	0.970000	0.290000	86.000000	69.000000	250	0.000000	0.000000	0.840000	0	0	0	
369081	854	1.910000	4.690000	2.620000	0.960000	0.290000	86.000000	69.000000	250	0.000000	0.000000	0.840000	0	0	0	
369241	847	1.910000	4.730000	2.650000	0.940000	0.300000	86.000000	69.000000	250	0.000000	0.000000	0.840000	0	0	0	
369402	844	1.880000	4.820000	2.690000	0.950000	0.300000	86.000000	69.000000	250	0.000000	0.000000	0.840000	0	0	0	
369562	849	1.880000	4.780000	2.670000	0.950000	0.300000	86.000000	69.000000	250	0.000000	0.000000	0.840000	0	0	0	
369722	857	1.910000	4.750000	2.650000	0.960000	0.290000	86.000000	69.000000	250	0.000000	0.000000	0.840000	0	0	0	
369882	864	1.910000	4.810000	2.680000	0.960000	0.290000	86.000000	69.000000	250	0.000000	0.000000	0.840000	0	0	0	
370043	863	1.900000	4.730000	2.630000	0.960000	0.290000	86.000000	69.000000	250	0.000000	0.000000	0.840000	0	0	0	
370203	863	1.900000	4.750000	2.650000	0.960000	0.290000	86.000000	69.000000	250	0.000000	0.000000	0.840000	0	0	0	
370363	864	1.860000	4.750000	2.650000	0.940000	0.300000	86.000000	69.000000	250	0.000000	0.000000	0.840000	0	0	0	
370523	865	1.780000	4.790000	2.660000	0.970000	0.280000	86.000000	69.000000	250	0.000000	0.000000	0.840000	0	0	0	
370683	863	1.880000	4.800000	2.680000	0.950000	0.300000	86.000000	69.000000	250	0.000000	0.000000	0.840000	0	0	0	
370844	855	1.900000	4.840000	2.700000	0.950000	0.290000	86.000000	69.000000	250	0.000000	0.000000	0.840000	0	0	0	
371004	850	1.880000	4.850000	2.720000	0.950000	0.300000	86.000000	69.000000	250	0.000000	0.000000	0.840000	0	0	0	
371164	843	1.840000	4.840000	2.700000	0.970000	0.280000	86.000000	69.000000	250	0.000000	0.000000	0.840000	0	0	0	
371324	826	1.860000	4.890000	2.730000	0.950000	0.300000	86.000000	69.000000	250	0.000000	0.000000	0.840000	0	0	0	
371485	818	1.900000	4.840000	2.700000	0.950000	0.300000	86.000000	69.000000	250	0.000000	0.000000	0.840000	0	0	0	
371645	809	1.860000	4.890000	2.740000	0.950000	0.300000	86.000000	69.000000	250	0.000000	0.000000	0.840000	0	0	0	
371805	799	1.880000	4.840000	2.720000	0.940000	0.320000	86.000000	69.000000	250	0.000000	0.000000	0.840000	0	0	0	
371965	797	1.880000	4.950000	2.770000	0.950000	0.310000	86.000000	69.000000	250	0.000000	0.000000	0.840000	0	0	0	
372125	802	1.820000	5.000000	2.800000	0.890000	0.440000	86.000000	69.000000	250	0.000000	0.000000	0.840000	0	0	0	
372286	843	1.880000	10.860000	6.520000	0.990000	0.590000	86.000000	69.000000	250	0.000000	0.000000	0.840000	0	0	0	
372456	843	1.460000	9.870000	5.610000	0.930000	0.500000	86.000000	69.000000	250	0.000000	0.000000	0.840000	0	0	0	
372616	1470	1.210000	7.710000	3.680000	0.960000	0.380000	86.000000	69.000000	250	0.000000	0.000000	0.840000	0	0	0	
372776	1481	1.250000	7.820000	3.870000	0.940000	0.380000	86.000000	69.000000	250	0.000000	0.000000	0.840000	0	0	0	
