 mAir, RPM, O2Sf, Target
451,1667,2394,2417.94
446,1674,2639,2665.39
449,1685,2434,2458.34
444,1707,2473,2497.73
454,1712,2521,2546.21
454,1717,2434,2458.34
440,1717,2473,2497.73
437,1717,2673,2699.73
441,1714,2614,2640.14
441,1714,2448,2472.48
452,1716,2580,2605.8
451,1720,2658,2684.58
438,1720,2712,2739.12
415,1720,2605,2631.05
403,1730,2453,2477.53
401,1740,2556,2581.56
399,1740,2531,2556.31
394,1743,2478,2502.78
393,1748,2580,2605.8
390,1750,2580,2605.8
390,1746,2727,2754.27
399,1746,2629,2655.29
397,1750,2722,2749.22
392,1753,2707,2734.07
383,1751,2649,2675.49
392,1751,2458,2482.58
395,1764,2541,2566.41
382,1774,2673,2699.73
395,1780,2536,2561.36
396,1780,2434,2458.34
393,1797,2507,2532.07
387,1802,2487,2511.87
394,1802,2394,2417.94
388,1802,2624,2650.24
388,1806,2575,2600.75
395,1805,2551,2576.51
401,1810,2541,2566.41
394,1810,2668,2694.68
389,1813,2521,2546.21
387,1820,2414,2438.14
389,1820,2590,2615.9
391,1829,2341,2364.41
380,1835,2453,2477.53
380,1845,2331,2354.31
407,1845,2517,2542.17
424,1850,2419,2443.19
421,1853,2385,2408.85
422,1858,2468,2492.68
435,1863,2458,2482.58
453,1863,2360,2383.6
451,1871,2194,2215.94
455,1874,2458,2482.58
458,1885,2580,2605.8
454,1885,2585,2610.85
449,1891,2639,2665.39
448,1896,2634,2660.34
444,1896,2624,2650.24
442,1897,2575,2600.75
443,1899,2693,2719.93
445,1904,2595,2620.95
444,1909,2668,2694.68
448,1909,2653,2679.53
442,1915,2737,2764.37
445,1921,2482,2506.82
449,1921,2551,2576.51
438,1930,2570,2595.7
437,1934,2653,2679.53
433,1948,2585,2610.85
426,1951,2404,2428.04
436,1951,2590,2615.9
435,1960,2443,2467.43
429,1965,2590,2615.9
415,1965,2404,2428.04
424,1965,2507,2532.07
432,1961,2551,2576.51
431,1965,2507,2532.07
425,1968,2614,2640.14
422,1968,2649,2675.49
424,1980,2556,2581.56
417,1986,2600,2626
420,1999,2556,2581.56
421,2009,2551,2576.51
421,2009,2658,2684.58
413,2010,2634,2660.34
413,2014,2561,2586.61
419,2015,2673,2699.73
418,2015,2546,2571.46
414,2016,2565,2590.65
417,2022,2649,2675.49
409,2031,2580,2605.8
411,2031,2702,2729.02
410,2032,2473,2497.73
407,2032,2693,2719.93
405,2047,2609,2635.09
396,2052,2600,2626
390,2063,2678,2704.78
396,2063,2697,2723.97
398,2065,2605,2631.05
398,2065,2512,2537.12
394,2067,2561,2586.61
398,2069,2551,2576.51
402,2069,2751,2778.51
400,2080,2605,2631.05
391,2087,2653,2679.53
394,2090,2727,2754.27
389,2100,2512,2537.12
382,2100,2414,2438.14
386,2108,2693,2719.93
389,2114,2634,2660.34
382,2114,2678,2704.78
385,2114,2512,2537.12
392,2114,2595,2620.95
389,2117,2536,2561.36
389,2120,2629,2655.29
382,2129,2536,2561.36
382,2129,2272,2294.72
391,2129,2502,2527.02
386,2140,2414,2438.14
386,2157,2214,2236.14
386,2157,2228,2250.28
388,2161,2429,2453.29
390,2159,2448,2472.48
390,2159,2448,2472.48
391,2161,2448,2472.48
398,2165,2463,2487.63
397,2165,2487,2511.87
397,2171,2512,2537.12
441,2172,2482,2506.82
447,2172,2429,2453.29
447,2185,2497,2521.97
487,2216,2468,2492.68
475,2216,2526,2551.26
475,2225,2487,2511.87
497,2225,2575,2600.75
497,2232,2526,2551.26
520,2232,2668,2694.68
520,2232,2785,2812.85
520,2240,2913,2942.13
519,2245,2966,2995.66
534,2253,3025,3055.25
551,2253,3044,3074.44
555,2259,3142,3173.42
553,2270,3020,3050.2
553,2282,3040,3070.4
571,2282,3030,3060.3
601,2294,2922,2951.22
601,2303,2981,3010.81
621,2303,2859,2887.59
621,2307,2746,2773.46
625,2307,2756,2783.56
625,2307,2551,2576.51
624,2302,2688,2714.88
631,2321,2541,2566.41
638,2340,2546,2571.46
641,2340,2360,2383.6
641,2356,2453,2477.53
640,2370,2605,2631.05
632,2370,2473,2497.73
632,2380,2756,2783.56
638,2383,2849,2877.49
638,2383,2849,2877.49
638,2384,2956,2985.56
618,2384,2869,2897.69
608,2394,3010,3040.1
583,2405,3025,3055.25
583,2405,2932,2961.32
574,2422,3093,3123.93
567,2439,2932,2961.32
568,2439,3005,3035.05
568,2448,3010,3040.1
543,2453,2996,3025.96
526,2453,3010,3040.1
493,2456,2825,2853.25
493,2456,2854,2882.54
476,2462,2785,2812.85
472,2470,2922,2951.22
472,2470,2893,2921.93
481,2482,2727,2754.27
481,2495,2854,2882.54
477,2495,2805,2833.05
466,2506,2854,2882.54
457,2507,2702,2729.02
461,2522,2756,2783.56
461,2522,2732,2759.32
473,2527,2781,2808.81
472,2527,2683,2709.83
468,2533,2766,2793.66
463,2540,2585,2610.85
462,2540,2551,2576.51
462,2548,2644,2670.44
462,2548,2746,2773.46
458,2563,2556,2581.56
463,2563,2502,2527.02
451,2573,2595,2620.95
453,2580,2551,2576.51
451,2580,2614,2640.14
448,2593,2570,2595.7
453,2593,2663,2689.63
453,2599,2536,2561.36
449,2595,2580,2605.8
449,2595,2531,2556.31
448,2607,2663,2689.63
448,2618,2619,2645.19
441,2618,2678,2704.78
434,2625,2668,2694.68
430,2630,2614,2640.14
427,2640,2619,2645.19
429,2644,2458,2482.58
429,2644,2663,2689.63
432,2649,2697,2723.97
432,2658,2482,2506.82
426,2667,2565,2590.65
427,2667,2614,2640.14
427,2678,2727,2754.27
419,2687,2517,2542.17
427,2687,2570,2595.7
425,2693,2570,2595.7
418,2697,2551,2576.51
425,2708,2556,2581.56
432,2708,2644,2670.44
432,2715,2600,2626
426,2715,2580,2605.8
428,2723,2580,2605.8
427,2732,2536,2561.36
417,2736,2746,2773.46
414,2736,2605,2631.05
414,2747,2502,2527.02
417,2746,2585,2610.85
420,2759,2585,2610.85
416,2759,2478,2502.78
416,2767,2517,2542.17
416,2767,2639,2665.39
418,2775,2639,2665.39
414,2780,2658,2684.58
414,2780,2663,2689.63
414,2782,2570,2595.7
410,2792,2570,2595.7
411,2802,2717,2744.17
412,2810,2634,2660.34
413,2810,2443,2467.43
409,2818,2443,2467.43
405,2818,2443,2467.43
405,2826,2580,2605.8
407,2828,2688,2714.88
402,2835,2634,2660.34
402,2835,2634,2660.34
400,2839,2634,2660.34
400,2839,2473,2497.73
398,2851,2653,2679.53
381,2855,2492,2516.92
381,2859,2595,2620.95
375,2859,2595,2620.95
357,2857,2595,2620.95
340,2866,2673,2699.73
318,2868,2888,2916.88
289,2868,2766,2793.66
289,2870,2888,2916.88
264,2868,2888,2916.88
237,2866,2888,2916.88
192,2859,3064,3094.64
166,2859,3025,3055.25
161,2855,3201,3233.01
159,2855,3289,3321.89
159,2855,3328,3361.28
151,2866,3328,3361.28
148,2889,3328,3361.28
143,2899,3470,3504.7
139,2899,3470,3504.7
139,2904,3479,3513.79
131,2904,3406,3440.06
122,2904,3426,3460.26
116,2904,3426,3460.26
111,2921,3426,3460.26
111,2921,3391,3424.91
108,2934,3406,3440.06
105,2952,3274,3306.74
100,2952,3274,3306.74
90,2967,3274,3306.74
90,2967,3372,3405.72
88,2976,3382,3415.82
87,2976,3367,3400.67
83,2979,3367,3400.67
77,2979,3367,3400.67
76,2976,3494,3528.94
70,2976,3499,3533.99
70,2967,3504,3539.04
65,2956,3504,3539.04
64,2956,3504,3539.04
67,2949,3484,3518.84
67,2941,3509,3544.09
67,2941,3504,3539.04
67,2919,3431,3465.31
69,2919,3431,3465.31
70,2906,3431,3465.31
70,2895,3460,3494.6
71,2895,3509,3544.09
71,2864,3563,3598.63
74,2849,3563,3598.63
74,2849,3367,3400.67
76,2835,3304,3337.04
76,2835,3274,3306.74
76,2804,3274,3306.74
78,2804,3196,3227.96
78,2786,3059,3089.59
82,2773,3010,3040.1
80,2773,3010,3040.1
76,2773,3088,3118.88
76,2732,3030,3060.3
80,2710,3054,3084.54
79,2680,3157,3188.57
83,2680,3191,3222.91
83,2621,3162,3193.62
88,2571,3162,3193.62
96,2571,3118,3149.18
112,2512,3147,3178.47
140,2453,3113,3144.13
174,2394,3157,3188.57
174,2337,3142,3173.42
194,2337,3147,3178.47
187,2306,3186,3217.86
170,2306,3172,3203.72
170,2211,3059,3089.59
179,2176,3010,3040.1
205,2094,2976,3005.76
215,2094,2913,2942.13
223,2002,2844,2872.44
224,2002,2878,2906.78
220,1961,2839,2867.39
221,1923,2712,2739.12
219,1932,2570,2595.7
222,1932,2634,2660.34
218,1974,2668,2694.68
221,1974,2605,2631.05
218,2012,2629,2655.29
212,2033,2653,2679.53
209,2033,2776,2803.76
217,2034,2702,2729.02
217,2034,2873,2901.73
222,1991,2815,2843.15
223,1951,2746,2773.46
221,1951,2702,2729.02
216,1965,2683,2709.83
218,1985,2761,2788.61
219,1985,2624,2650.24
218,2024,2624,2650.24
221,2024,2732,2759.32
226,2035,2624,2650.24
226,2025,2737,2764.37
232,1987,2697,2723.97
265,1987,2663,2689.63
269,1969,2600,2626
272,1969,2653,2679.53
284,1977,2595,2620.95
298,2017,2448,2472.48
300,2043,2693,2719.93
309,2043,2536,2561.36
298,2041,2570,2595.7
298,2013,2473,2497.73
324,2013,2639,2665.39
337,1988,2644,2670.44
351,1988,2766,2793.66
368,2001,2751,2778.51
363,2033,2825,2853.25
363,2033,2756,2783.56
363,2051,2717,2744.17
369,2051,2732,2759.32
380,2035,2751,2778.51
395,2027,2751,2778.51
404,2027,2590,2615.9
406,2024,2829,2857.29
411,2024,2756,2783.56
422,2041,2795,2822.95
403,2052,2849,2877.49
420,2052,2873,2901.73
427,2063,2961,2990.61
422,2063,2961,2990.61
418,2048,3000,3030
415,2048,3079,3109.79
420,2044,2952,2981.52
420,2042,2971,3000.71
414,2048,2991,3020.91
415,2048,2996,3025.96
415,2064,2883,2911.83
411,2077,2888,2916.88
416,2068,2898,2926.98
411,2068,2785,2812.85
412,2060,2795,2822.95
419,2060,2673,2699.73
419,2065,2722,2749.22
413,2065,2600,2626
415,2072,2746,2773.46
415,2088,2678,2704.78
414,2090,2766,2793.66
415,2090,2785,2812.85
416,2090,2688,2714.88
416,2083,2702,2729.02
420,2088,2805,2833.05
424,2088,2697,2723.97
428,2088,2585,2610.85
444,2097,2609,2635.09
468,2109,2629,2655.29
468,2110,2653,2679.53
479,2110,2458,2482.58
483,2116,2649,2675.49
502,2119,2575,2600.75
504,2119,2473,2497.73
504,2120,2565,2590.65
519,2122,2722,2749.22
530,2124,2829,2857.29
534,2124,2976,3005.76
534,2130,3015,3045.15
539,2135,3118,3149.18
547,2135,3074,3104.74
580,2144,3079,3109.79
580,2151,3191,3222.91
608,2151,3162,3193.62
650,2148,3010,3040.1
705,2151,2932,2961.32
705,2146,2751,2778.51
696,2146,2785,2812.85
694,2155,2448,2472.48
707,2178,2512,2537.12
712,2193,2448,2472.48
715,2187,2575,2600.75
715,2177,2644,2670.44
736,2177,2741,2768.41
730,2174,2785,2812.85
730,2174,2927,2956.27
739,2198,3025,3055.25
745,2198,3157,3188.57
745,2211,3088,3118.88
765,2216,3025,3055.25
770,2216,3162,3193.62
788,2211,3176,3207.76
775,2219,3196,3227.96
775,2224,3152,3183.52
785,2224,3225,3257.25
817,2236,3108,3139.08
821,2245,3132,3163.32
823,2245,3137,3168.37
824,2253,3132,3163.32
839,2254,3064,3094.64
841,2256,3123,3154.23
859,2256,3079,3109.79
874,2258,3064,3094.64
874,2275,3059,3089.59
887,2275,3040,3070.4
914,2294,3000,3030
916,2292,2966,2995.66
908,2292,3084,3114.84
908,2295,3088,3118.88
937,2296,3049,3079.49
945,2303,2991,3020.91
937,2313,3142,3173.42
944,2313,3235,3267.35
944,2322,3181,3212.81
969,2322,3152,3183.52
992,2322,3211,3243.11
981,2336,3279,3311.79
1000,2344,3304,3337.04
1000,2344,3211,3243.11
1008,2360,3255,3287.55
1043,2358,3240,3272.4
1043,2358,3230,3262.3
1038,2368,3343,3376.43
1071,2378,3313,3346.13
1067,2378,3352,3385.52
1067,2387,3343,3376.43
1094,2396,3387,3420.87
1101,2396,3225,3257.25
1101,2393,3196,3227.96
1119,2405,3274,3306.74
1137,2405,3216,3248.16
1137,2416,3264,3296.64
1160,2437,3260,3292.6
1160,2437,3216,3248.16
1134,2445,3147,3178.47
1193,2445,3191,3222.91
1193,2445,3157,3188.57
1183,2436,3220,3252.2
1207,2436,3225,3257.25
1207,2446,3201,3233.01
1220,2466,3279,3311.79
1220,2482,3274,3306.74
1232,2493,3201,3233.01
1250,2493,3157,3188.57
1262,2495,3289,3321.89
1270,2499,3240,3272.4
1270,2499,3201,3233.01
1319,2501,3289,3321.89
1319,2512,3235,3267.35
1321,2512,3260,3292.6
1340,2525,3157,3188.57
1329,2545,3250,3282.5
1329,2553,3289,3321.89
1370,2553,3181,3212.81
1355,2555,3274,3306.74
1383,2563,3284,3316.84
1366,2563,3284,3316.84
1355,2581,3250,3282.5
1388,2595,3279,3311.79
1373,2599,3357,3390.57
1409,2605,3191,3222.91
1367,2616,3216,3248.16
1367,2626,3118,3149.18
1354,2635,3074,3104.74
1341,2656,3142,3173.42
1332,2656,3196,3227.96
1305,2656,3157,3188.57
1305,2667,3093,3123.93
1319,2676,3132,3163.32
1296,2676,3084,3114.84
1253,2684,3064,3094.64
1253,2698,3152,3183.52
1258,2698,3088,3118.88
1282,2708,3059,3089.59
1275,2715,3103,3134.03
1285,2715,3142,3173.42
1254,2715,3049,3079.49
1254,2723,3069,3099.69
1279,2723,3069,3099.69
1277,2744,3118,3149.18
1259,2747,3035,3065.35
1259,2767,3084,3114.84
1299,2767,3074,3104.74
1299,2771,3093,3123.93
1259,2771,3176,3207.76
1286,2771,3176,3207.76
1295,2786,3176,3207.76
1281,2788,3132,3163.32
1281,2788,3054,3084.54
1281,2800,3098,3128.98
1287,2800,3098,3128.98
1268,2822,3186,3217.86
1291,2831,3181,3212.81
1278,2828,3191,3222.91
1289,2828,3191,3222.91
1289,2843,3191,3222.91
1272,2866,3142,3173.42
1250,2868,3035,3065.35
1258,2868,3152,3183.52
1267,2866,3098,3128.98
1267,2866,3084,3114.84
1228,2868,3084,3114.84
1271,2885,3084,3114.84
1254,2908,3206,3238.06
1238,2908,3176,3207.76
1238,2908,3255,3287.55
1237,2914,3230,3262.3
1239,2921,3167,3198.67
1239,2921,3181,3212.81
1249,2943,3181,3212.81
1227,2943,3181,3212.81
1254,2954,3137,3168.37
1248,2954,3235,3267.35
1248,2976,3191,3222.91
1271,2976,3191,3222.91
1233,2981,3191,3222.91
1256,2972,3255,3287.55
1280,2972,3294,3326.94
1280,2976,3313,3346.13
1284,2976,3313,3346.13
1261,2994,3313,3346.13
1291,3029,3284,3316.84
1291,3036,3391,3424.91
1285,3036,3391,3424.91
1285,3036,3391,3424.91
1275,3031,3196,3227.96
1268,3038,3338,3371.38
1259,3045,3333,3366.33
1265,3045,3333,3366.33
1261,3074,3333,3366.33
1263,3091,3343,3376.43
1252,3091,3396,3429.96
1273,3081,3421,3455.21
1273,3091,3421,3455.21
1256,3091,3421,3455.21
1259,3098,3289,3321.89
1261,3113,3279,3311.79
1249,3113,3279,3311.79
1255,3133,3279,3311.79
1254,3133,3318,3351.18
1249,3148,3338,3371.38
1265,3150,3387,3420.87
1265,3150,3387,3420.87
1266,3153,3387,3420.87
1266,3163,3313,3346.13
1248,3155,3299,3331.99
1246,3178,3299,3331.99
1274,3178,3299,3331.99
1256,3184,3308,3341.08
1253,3207,3465,3499.65
1253,3207,3470,3504.7
1250,3220,3470,3504.7
1254,3212,3470,3504.7
1261,3212,3299,3331.99
1272,3233,3264,3296.64
1283,3260,3264,3296.64
1306,3260,3264,3296.64
1301,3257,3299,3331.99
1315,3257,3406,3440.06
1311,3252,3406,3440.06
1306,3260,3406,3440.06
1330,3260,3387,3420.87
1299,3276,3416,3450.16
1306,3307,3416,3450.16
1285,3307,3416,3450.16
1311,3318,3372,3405.72
1317,3318,3387,3420.87
1321,3312,3387,3420.87
1322,3321,3387,3420.87
1284,3312,3421,3455.21
1298,3312,3489,3523.89
1313,3338,3489,3523.89
1294,3366,3489,3523.89
1314,3389,3396,3429.96
1308,3389,3460,3494.6
1302,3375,3440,3474.4
1278,3375,3440,3474.4
1278,3363,3440,3474.4
1303,3363,3460,3494.6
1284,3378,3519,3554.19
1287,3413,3519,3554.19
1312,3413,3387,3420.87
1281,3437,3523,3558.23
1286,3437,3479,3513.79
1285,3458,3479,3513.79
1266,3476,3479,3513.79
1270,3476,3333,3366.33
1255,3476,3406,3440.06
1255,3467,3406,3440.06
1204,3467,3406,3440.06
843,3452,3279,3311.79
678,3413,3362,3395.62
678,3413,3362,3395.62
452,3398,3362,3395.62
932,3375,3807,3845.07
503,3375,4027,4067.27
652,3260,4027,4067.27
381,3236,4027,4067.27
146,3236,3499,3533.99
156,3276,3611,3647.11
217,3310,3611,3647.11
228,3290,3611,3647.11
214,3290,3157,3188.57
189,3263,3216,3248.16
162,3263,3216,3248.16
154,3220,3216,3248.16
154,3166,3216,3248.16
148,3115,3108,3139.08
126,3115,2785,2812.85
111,3115,2785,2812.85
79,3060,2785,2812.85
64,3024,2864,2892.64
55,2972,2971,3000.71
47,2936,2971,3000.71
47,2936,2971,3000.71
51,2880,2971,3000.71
47,2880,2947,2976.47
47,2824,2913,2942.13
45,2786,2893,2921.93
41,2786,2893,2921.93
33,2749,2849,2877.49
25,2710,2761,2788.61
22,2671,2829,2857.29
21,2633,2805,2833.05
21,2633,3000,3030
17,2592,2883,2911.83
17,2592,2825,2853.25
17,2553,2722,2749.22
17,2520,2732,2759.32
18,2479,2536,2561.36
18,2445,3074,3104.74
18,2445,2986,3015.86
19,2402,2942,2971.42
19,2371,3176,3207.76
19,2371,3274,3306.74
19,2336,3230,3262.3
19,2300,3279,3311.79
19,2300,3543,3578.43
20,2283,3553,3588.53
20,2252,3519,3554.19
20,2252,3641,3677.41
20,2252,3651,3687.51
20,2179,3631,3667.31
21,2179,3743,3780.43
21,2149,3704,3741.04
26,2134,3592,3627.92
39,2134,3577,3612.77
39,2130,3597,3632.97
96,2134,3577,3612.77
147,2144,3465,3499.65
147,2174,3362,3395.62
184,2230,3264,3296.64
214,2230,3147,3178.47
250,2266,2893,2921.93
272,2337,2839,2867.39
272,2337,2727,2754.27
309,2427,2737,2764.37
305,2612,2898,2926.98
305,2693,2697,2723.97
333,2693,2614,2640.14
384,2740,2546,2571.46
422,2725,2375,2398.75
466,2725,2561,2586.61
517,2669,2458,2482.58
517,2597,2580,2605.8
606,2551,2531,2556.31
606,2551,2580,2605.8
618,2550,2209,2231.09
624,2550,2253,2275.53
631,2583,2262,2284.62
625,2611,1959,1978.59
634,2619,2150,2171.5
634,2619,1930,1949.3
659,2597,2072,2092.72
667,2575,2052,2072.52
678,2585,2111,2132.11
689,2597,2297,2319.97
699,2597,2600,2626
723,2612,2399,2422.99
723,2612,2854,2882.54
743,2597,2883,2911.83
751,2597,3035,3065.35
766,2593,3142,3173.42
779,2602,3211,3243.11
780,2616,3216,3248.16
786,2616,3128,3159.28
809,2621,3079,3109.79
809,2623,3142,3173.42
822,2621,3108,3139.08
834,2621,2986,3015.86
842,2618,2976,3005.76
857,2618,2956,2985.56
857,2625,3054,3084.54
874,2626,3074,3104.74
890,2639,3054,3084.54
901,2632,3015,3045.15
907,2635,2893,2921.93
954,2635,3000,3030
951,2632,3005,3035.05
951,2632,3044,3074.44
963,2649,3069,3099.69
980,2656,3025,3055.25
988,2656,3142,3173.42
988,2651,3260,3292.6
1004,2649,3142,3173.42
1004,2649,3255,3287.55
1030,2653,3172,3203.72
1042,2667,3289,3321.89
1030,2664,3304,3337.04
1030,2664,3279,3311.79
1026,2673,3274,3306.74
1039,2669,3289,3321.89
1045,2669,3260,3292.6
1044,2675,3328,3361.28
1044,2671,3377,3410.77
1012,2671,3401,3435.01
1007,2678,3318,3351.18
997,2678,3382,3415.82
997,2691,3362,3395.62
994,2702,3318,3351.18
974,2702,3235,3267.35
951,2702,3289,3321.89
951,2691,3240,3272.4
948,2691,3157,3188.57
918,2698,3157,3188.57
897,2704,3211,3243.11
921,2711,3093,3123.93
893,2706,3206,3238.06
881,2706,3084,3114.84
856,2713,3010,3040.1
856,2721,2956,2985.56
827,2719,3142,3173.42
807,2719,3059,3089.59
791,2723,3059,3089.59
770,2723,3015,3045.15
751,2723,3044,3074.44
751,2721,2908,2937.08
753,2725,3010,3040.1
747,2730,3088,3118.88
747,2730,3162,3193.62
719,2734,3162,3193.62
686,2730,3079,3109.79
645,2730,3079,3109.79
645,2738,3225,3257.25
589,2736,3289,3321.89
579,2736,3260,3292.6
579,2744,3289,3321.89
509,2751,3269,3301.69
509,2751,3372,3405.72
469,2746,3377,3410.77
407,2742,3377,3410.77
378,2742,3523,3558.23
378,2746,3538,3573.38
346,2747,3489,3523.89
295,2747,3582,3617.82
295,2749,3582,3617.82
280,2749,3504,3539.04
256,2746,3504,3539.04
245,2746,3582,3617.82
221,2746,3504,3539.04
201,2755,3504,3539.04
193,2751,3538,3573.38
177,2751,3401,3435.01
177,2751,3445,3479.45
171,2753,3445,3479.45
165,2755,3435,3469.35
150,2755,3294,3326.94
128,2749,3294,3326.94
120,2749,3338,3371.38
120,2751,3377,3410.77
120,2751,3411,3445.11
120,2753,3411,3445.11
124,2753,3499,3533.99
124,2755,3528,3563.28
123,2755,3528,3563.28
123,2755,3519,3554.19
124,2753,3567,3602.67
124,2753,3528,3563.28
125,2753,3528,3563.28
127,2751,3572,3607.72
128,2749,3514,3549.14
128,2755,3509,3544.09
128,2755,3509,3544.09
128,2755,3494,3528.94
129,2751,3401,3435.01
129,2749,3504,3539.04
132,2749,3504,3539.04
132,2747,3411,3445.11
130,2747,3421,3455.21
130,2747,3382,3415.82
127,2749,3250,3282.5
129,2751,3308,3341.08
129,2747,3343,3376.43
131,2747,3343,3376.43
132,2747,3225,3257.25
130,2746,3264,3296.64
129,2746,3274,3306.74
130,2749,3318,3351.18
131,2746,3225,3257.25
131,2744,3220,3252.2
131,2744,3220,3252.2
128,2746,3313,3346.13
128,2744,3338,3371.38
128,2746,3235,3267.35
128,2746,3181,3212.81
128,2742,3186,3217.86
129,2742,3186,3217.86
128,2740,3054,3084.54
124,2740,3103,3134.03
124,2742,3079,3109.79
124,2740,3079,3109.79
125,2742,3162,3193.62
125,2742,3269,3301.69
123,2740,3269,3301.69
125,2742,3260,3292.6
123,2742,3137,3168.37
123,2742,3225,3257.25
113,2742,3123,3154.23
113,2736,3132,3163.32
115,2732,3176,3207.76
117,2730,3176,3207.76
117,2730,3162,3193.62
117,2723,3088,3118.88
113,2723,3211,3243.11
110,2723,3049,3079.49
112,2715,3020,3050.2
112,2711,3098,3128.98
116,2711,3113,3144.13
116,2698,3064,3094.64
113,2702,3005,3035.05
107,2725,2898,2926.98
98,2725,2981,3010.81
98,2740,2741,2768.41
103,2740,2741,2768.41
108,2744,2917,2946.17
104,2734,2859,2887.59
104,2726,2849,2877.49
100,2726,2971,3000.71
100,2713,2864,2892.64
104,2713,3025,3055.25
98,2702,2937,2966.37
96,2702,2913,2942.13
96,2717,2991,3020.91
93,2717,2991,3020.91
90,2730,2996,3025.96
89,2736,2917,2946.17
89,2732,3015,3045.15
89,2717,2966,2995.66
89,2717,3015,3045.15
89,2698,2917,2946.17
85,2698,2917,2946.17
83,2700,3074,3104.74
85,2711,3088,3118.88
85,2723,3040,3070.4
85,2719,3201,3233.01
86,2719,3201,3233.01
85,2710,3098,3128.98
85,2710,3069,3099.69
85,2700,3152,3183.52
76,2693,3167,3198.67
76,2697,3049,3079.49
74,2697,3093,3123.93
74,2710,3162,3193.62
75,2711,3137,3168.37
75,2711,3157,3188.57
71,2704,3181,3212.81
71,2700,3167,3198.67
72,2693,3201,3233.01
76,2693,3186,3217.86
74,2687,3206,3238.06
74,2687,3201,3233.01
73,2691,3181,3212.81
73,2691,3069,3099.69
73,2697,3084,3114.84
73,2697,3098,3128.98
72,2689,3054,3084.54
72,2689,3118,3149.18
72,2678,2966,2995.66
75,2678,3005,3035.05
78,2684,2854,2882.54
77,2684,3035,3065.35
76,2685,2849,2877.49
76,2684,2800,2828
74,2684,2849,2877.49
75,2685,2917,2946.17
76,2682,2829,2857.29
76,2675,2785,2812.85
78,2675,2737,2764.37
74,2675,2737,2764.37
71,2680,2629,2655.29
74,2675,2732,2759.32
77,2671,2668,2694.68
77,2671,2805,2833.05
71,2667,2741,2768.41
71,2665,2732,2759.32
73,2665,2649,2675.49
79,2664,2595,2620.95
78,2664,2737,2764.37
78,2664,2712,2739.12
74,2664,2649,2675.49
79,2664,2810,2838.1
76,2660,2693,2719.93
76,2658,2683,2709.83
75,2658,2790,2817.9
75,2653,2697,2723.97
76,2655,2737,2764.37
76,2656,2756,2783.56
80,2658,2815,2843.15
111,2658,2790,2817.9
94,2653,2683,2709.83
99,2658,2849,2877.49
154,2660,2663,2689.63
170,2660,2810,2838.1
170,2664,2829,2857.29
174,2664,2956,2985.56
175,2664,2888,2916.88
175,2669,2991,3020.91
176,2675,2927,2956.27
177,2675,2952,2981.52
173,2682,2873,2901.73
169,2685,2849,2877.49
172,2685,2766,2793.66
176,2644,2825,2853.25
173,2644,2678,2704.78
172,2607,2756,2783.56
173,2614,2922,2951.22
173,2614,2893,2921.93
180,2618,2844,2872.44
178,2630,2859,2887.59
175,2630,2693,2719.93
174,2637,2697,2723.97
170,2644,2805,2833.05
170,2649,2629,2655.29
162,2649,2820,2848.2
164,2651,2712,2739.12
166,2648,2795,2822.95
166,2648,2737,2764.37
165,2642,2829,2857.29
155,2628,2795,2822.95
155,2628,2693,2719.93
